id,txid,address,amount,spent
b7e99efe-1d44-49c8-8194-063f25c5d0fd,4de0c3065edb93da69e118d031f3a308bd64e571f9a46dce16c4bb09f89b6d25,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,28.42024384,FALSE
ead08a1b-3d8a-419d-bd4f-dfcb698fb28a,369c70478adac38b60f1a170712a8545a545af2e167c083eaf0fee575285df44,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,8.58512035,FALSE
2550fb9b-b090-4ef1-88aa-465c53bd44b5,513a87be5502b759e4705629a8c616f2bec527e2e60fc83286e04bebca74833f,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,28.52924384,FALSE
b49bb298-6945-4e70-b434-ce370af8886b,36af99418ca39871d346d3da2236a2911fe8bbca969d178121a26fc1427f31d2,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,31.91254909,FALSE
a74f1eef-7116-4f7b-9977-85ff3e23cc44,f34da596483897788eecd03a59062b79f3da846bde718a5954d379806496c1c7,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.5555855,FALSE
b73991f8-b8f9-4429-bf65-87f5bfc37987,4fe30020d0996f7e5b36587cace3e95f360be83464a05e30e2a932e7b6185398,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,8.60102035,FALSE
00476b61-f4ef-4fb0-b826-4f564c68edb3,3c1ddc851f93f6a4c58be970201a5410a1172c22742f882dc4fe90e647fa650b,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,28.54834384,FALSE
73842db8-64d0-4bda-a95c-67c2b9bab8ec,52fe15b7c7e5e64361026a6ae951223ef772f436f4c2e91f09fd6236f789e9a1,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.55499917,FALSE
1e9228da-4ac4-493b-ac26-41e3793c472c,f0f33e7a9735dfd7c13ecd2898374c33e49225c1396db888034eae796e724e07,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,4.28037688,FALSE
14aafad5-a678-4048-a746-f56c3a950037,91f8421af8d0d97a05f245ac0ff94bd9cdfd97d82c455d302e7b4c434cb4df77,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,91.998,FALSE
18058abd-f47c-4afd-9008-da19dab6f5eb,394f679c672090d1eebd3c2ec629938e774a3b50f607557b568400ee7d4bcc01,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,100,FALSE
d3aa3d0b-fb3b-41f9-8b44-15dbac474416,c45056731c7efc6aa3cf9b9c60df6fad6b7b76cec10992d1ed6aa278b6db206d,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.91879917,FALSE
893ad76f-98ae-45ba-9744-f70293accdf7,fdbb015c1c9f473472b674bd4515779d1f6902cc3b0120e1854e2c8044ccd8f9,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,6.28027688,FALSE
ac277776-d757-400f-8489-a288a6c10599,62417dbd855833ba0fd6951004f81e73aa8260a1e10a370753f3489f49c30f8b,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.22470768,FALSE
d09809e5-895c-452e-8d02-ec5365b539ee,9a07821dd169a62a6c108e58a9aabf8b1e0cd5bd50033e6f451c04f493bd890d,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.08744913,FALSE
9b0d2449-1576-4c0a-a0c3-233296580076,049711b4c32a4454a5a208741f48ec316f9fd6eceaadcf31db77df7cfa373fd8,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,1.0889965,FALSE
9bcd9917-579a-4dc2-b75d-e9bf7303a09e,e5d5ca572faa40f6133f1c407bca3732d383477a05764a9e31536b27998020be,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.48960768,FALSE
af378d5c-9230-4c7b-8f7e-573b4121e4f1,e2c0777bcdc28e2b27de7a3cede2232b9e0ea67adb21928b16873c0d622bfc4c,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.12064185,FALSE
529d3ace-dd34-4a5c-a521-a57599958648,74438d97df70dc6677f35787f4fe6d6132e39bd9b6cf0d7701e03c0c21b67b32,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,1.5888965,FALSE
19a12b9c-18a9-457e-ae6d-63b3e517c2b1,8d3ea7a0eb97e9e13b01d40432f1d4e628fc5391c3c8d8fce23cc976158e7b8a,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,6.29017688,FALSE
fb1e08e4-6a91-4bd7-9432-ff499d488adb,618b8d09bfa5ced5f8beea73b5eebf12a30a232470e48b4adc141877db9b170e,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.68800768,FALSE
7c47c813-e9be-469b-9e99-538bb3a4c0c2,c2d0cdd2414b6b8f712c3d310b1017b2ebb97fdf83effa3b1dfacebd682036f6,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.13104185,FALSE
da02f858-e898-430d-a14d-6617ca3e1a7f,490f49000b40069317239bb3fa9c7dd85a2b3cef2aecd64a196cf5e395425c00,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,1.6498965,FALSE
12a82e65-a376-4e09-bddf-a4d11e7ba651,05edf44ab1a4df4e96a851d97b51f5f62286ac67462e4121ecf5770abc3fa597,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,8.29007688,FALSE
f7c96a26-f0b2-44ee-8c75-814bca249281,8db94779b69251434df86c822f7fc15a8aabc3ec422fb75ea7e1b4ec3d6a5b0c,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,9.64097688,FALSE
691b86ee-5a5d-4940-8195-148a0f0f945c,595bd9a28a33471ba850269df2b9be467e7ff80af982b2e0c027c990de168eb9,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,2.5858965,FALSE
8c348f81-9223-48e5-bcf8-ceb7eddc7ad1,f0968e2c3f2f8f1036776100b8dc22448503311da353a07315c9815a59781f55,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.13564185,FALSE
9fcd4e3a-764d-49c7-b668-7da4f461ad95,ada75c250f2d780628ff1d58c8187895c1e1238ccdfece3e560a7b52949febf8,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.89510768,FALSE
76d017f3-ad19-438f-8047-df969e148aea,9e864f681dbd7291f9d348c9df2e74a945d6c6e6872ffc0978bd5af424928d59,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,3.1002965,FALSE
33c61fd0-209d-40f1-b4ea-3b1d2d6bd2a3,d21e1baa9c0d79dc0a30181a84ade4108e324a46b78d80a79e92ffc60ec2ad7d,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.99540768,FALSE
38c6e132-7fcd-4a8b-9678-385fee737827,d7e0975376ad9743c4ce80217f77a1da2acfd3b1742922eddb9c42781fad5838,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,10.20857688,FALSE
694a02dd-c1e9-4f53-8810-1d7f90056489,06165e5eb6d236f70ed1eac2bcaa631db56ad75a8070fee7498a28d7fa4c72bf,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,19.20847688,FALSE
b5e9682a-74d3-4310-a92e-5599626ecd44,cb68510a106dc077c43c661454f94c47c3443202a8b32f6da7d9ec6955016113,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,31.29065344,FALSE
e457ff21-3999-4d2a-a83a-7110c1d60275,673a811b8559d0a1a46a5c210d97351f3e62f205056d09c656608c1d31e2cffb,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.43554185,FALSE
15eb3f73-b741-42c2-a39e-b19a49246a63,21dfebee71a0ecb35893c95daf0734e9044855ba790d7db75e2e0f2568fcdf72,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,3.1196965,FALSE
79e4f31e-9c15-4897-b9be-3087324d4901,021dec9070c23670aeaa6ac6e97b066c38259ea4ca31bb7e8b8b26f03b6d7f4f,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,2.67710768,FALSE
3c79ca80-8537-4072-b464-fb62ed5b8d44,b5dec383423c72b025febcc1db49418420e1405aff292406ce95243a70a011f0,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,2.79420768,FALSE
c9a215da-e0a9-401c-8ab3-0b83875d4a8f,fa84e7ee4cbc6d66e82933189f82fad8b19ae2f0aa1230dabbda218148d58648,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,3.7295965,FALSE
041fb6c2-84e5-41a5-8819-c7d47a94212a,e4cd73a4a3310244d03208cbc39a4c8b28dda15b9273910058ad35b0d8a82e09,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,0.57544185,FALSE
b0bd1b3f-c9d2-497c-90d0-e1344447ffe0,8127ec517f2068c72e72dd55201eb1c292d481bae0109eaa26dfb99b8bc7819b,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,5.0901965,FALSE
71106e73-a444-405f-a02b-5b1d5d6ce844,8b8373acde9d49fb5ad4ef17a4e5af595fa761538057e5e42f673b27d844776e,1CL5TbB2MaR4mrFjtYQ5GyA3cP2bSmPxAn,12.79410768,FALSE
